X,Y,Z,Vp,Vs,ro,E,Vp_Vs,Pr
1,3,-4,4423.2,2467.25,2558.073394,39682134972,1.792765224,0.274165138
2,3,-4,4400.92,2461.032,2552.963303,39352025970,1.788241681,0.272500633
3,3,-4,4384.456,2453.612,2549.187156,39042411783,1.786939418,0.272017676
4,3,-4,4373.457143,2449.542857,2546.664482,38857199588,1.785417687,0.271451172
5,3,-4,4366.74,2450.34,2545.123853,38820924407,1.782095546,0.270206283
6,3,-4,4359.54,2455.96,2543.472477,38892164706,1.775085913,0.267542412
7,3,-4,4348.88,2465.22,2541.027523,39016087508,1.764094077,0.263260704
8,3,-4,4338.58,2475.84,2538.665138,39169653810,1.752366873,0.258546216
9,3,-4,4330.56,2485.56,2536.825688,39318242609,1.742287452,0.25436802
10,3,-4,4330.416,2491.052,2536.792661,39439768287,1.73838844,0.25271939
11,3,-4,4340.712,2491.696,2539.154128,39546008789,1.742071264,0.254277088
12,3,-4,4360.748,2486.124,2543.749541,39596214978,1.754034795,0.259226218
13,3,-4,4386.276,2474.876,2549.604587,39555536507,1.772321522,0.266477748
14,3,-4,4410.336,2459.872,2555.122936,39401333945,1.792912802,0.274219101
15,3,-4,4428.548,2442.404,2559.3,39127611201,1.813192248,0.281436638
16,3,-4,4434.928,2425.944,2560.763303,38777020711,1.828124639,0.286510877
17,3,-4,4429.136,2409.984,2559.434862,38343588608,1.837827969,0.289704933
18,3,-4,4409.307692,2397.3,2554.887085,37887465793,1.839280729,0.290176359
19,3,-4,4378.676,2387.98,2547.861468,37436517587,1.833631772,0.288333401
20,3,-4,4345.072,2382.852,2540.154128,37065606778,1.823475398,0.28495202
21,3,-4,4312.046154,2382.865385,2532.579393,36818480224,1.809605436,0.280188073
22,3,-4,4286.26,2388.1,2526.665138,36742305129,1.794841087,0.274922244
23,3,-4,4270.12,2397.62,2522.963303,36832605527,1.780982808,0.269786797
24,3,-4,4269.12,2410.04,2522.733945,37104262359,1.771389686,0.266117041
-24,4,-4,4336.1,2473.82,2538.09633,39102437272,1.752795272,0.258721176
-23,4,-4,4339.16,2459.88,2538.798165,38811679053,1.763972226,0.263212507
-22,4,-4,4342.016,2449.08,2539.453211,38588030446,1.772917177,0.266707838
-21,4,-4,4347.1,2440.52,2540.619266,38432230436,1.781218757,0.269875852
-20,4,-4,4358.46,2434.48,2543.224771,38383535867,1.790304295,0.273262113
-19,4,-4,4379.92,2431.96,2548.146789,38495073485,1.800983569,0.277138096
-18,4,-4,4411.32,2429.86,2555.348624,38690604282,1.815462619,0.282220909
-17,4,-4,4453.54,2428.58,2565.03211,38982975301,1.833804116,0.288390022
-16,4,-4,4504.98,2428.4,2576.830275,39363633228,1.855122715,0.29520621
-15,4,-4,4557.72,2426.14,2588.926606,39691070422,1.878589034,0.302300961
-14,4,-4,4604.08,2423.32,2599.559633,39947794096,1.899905914,0.308402874
-13,4,-4,4639.58,2421.22,2607.701835,40139952384,1.916215792,0.312866055
-12,4,-4,4657.76,2419.58,2611.87156,40221288714,1.925028311,0.31520726
-11,4,-4,4660.58,2419.32,2612.518349,40233622600,1.926400807,0.315567577
-10,4,-4,4650.12,2420.68,2610.119266,40198285041,1.920997406,0.314142357
-9,4,-4,4632.52,2422.48,2606.082569,40124531692,1.912304746,0.311811426
-8,4,-4,4611.22,2424.02,2601.197248,40016438227,1.902302786,0.309069642
-7,4,-4,4587.86,2425.44,2595.83945,39888607275,1.89155782,0.306050524
-6,4,-4,4563.4,2427.44,2590.229358,39765550177,1.879922882,0.302692073
-5,4,-4,4537.907692,2431.026923,2584.382498,39672608169,1.86666287,0.298746616
-4,4,-4,4513.512,2436.984,2578.787156,39643491468,1.852089304,0.294258562
-3,4,-4,4489.576,2445.14,2573.297248,39667112991,1.836122267,0.289149194
-2,4,-4,4467.361538,2454.407692,2568.202188,39724392296,1.820138338,0.283821511
-1,4,-4,4445.816,2462.884,2563.26055,39760285517,1.805126023,0.27861216
0,4,-4,4425.524,2467.2,2558.606422,39699925174,1.793743515,0.274522463
1,4,-4,4408.05,2467.3,2554.598624,39558991269,1.786588579,0.271887273
2,4,-4,4396.328,2463.936,2551.910092,39382878261,1.784270371,0.27102251
3,4,-4,4390.332,2459.016,2550.534862,39217657749,1.785401966,0.271445307
4,4,-4,4387.271429,2456.228571,2549.832896,39126972650,1.786182068,0.271736024
5,4,-4,4385.06,2457.04,2549.325688,39127933182,1.78469215,0.27118025
6,4,-4,4379.24,2461.66,2547.990826,39188188131,1.778978413,0.269027961
7,4,-4,4367.5,2469.24,2545.298165,39266164596,1.768762858,0.265095222
8,4,-4,4355.38,2478.16,2542.518349,39367767219,1.757505569,0.260631071
9,4,-4,4345.28,2486.44,2540.201835,39467969847,1.747590933,0.256581319
10,4,-4,4343.248,2490.616,2539.73578,39544239631,1.743844896,0.255021451
11,4,-4,4351.984,2490.06,2541.73945,39608916095,1.747742625,0.256644136
12,4,-4,4370.116,2483.308,2545.898165,39612927796,1.759796207,0.2615508
13,4,-4,4393.464,2471.16,2551.253211,39528974804,1.777895401,0.26861622
14,4,-4,4415.364,2455.6,2556.276147,39340150527,1.798079492,0.276094993
15,4,-4,4431.528,2438.168,2559.983486,39048264865,1.817564663,0.282942898
16,4,-4,4436.036,2422.076,2561.017431,38690972992,1.831501571,0.287631489
17,4,-4,4428.656,2406.868,2559.324771,38263810698,1.840007844,0.290411658
18,4,-4,4407.930769,2394.969231,2554.571277,37820671142,1.840495783,0.290569313
19,4,-4,4377.356,2386.368,2547.558716,37388079486,1.834317255,0.288558458
20,4,-4,4344.752,2381.72,2540.080734,37036440112,1.824207715,0.285198805
21,4,-4,4313.696154,2382.096154,2532.957833,36813028197,1.810882465,0.280633953
22,4,-4,4290.5,2387.46,2527.637615,36760331652,1.797098171,0.27574069
23,4,-4,4277.46,2396.74,2524.646789,36870625866,1.784699216,0.271182892
24,4,-4,4279.644,2408.572,2525.147706,37155949023,1.776838724,0.268213317
-24,5,-4,4360.94,2463.16,2543.793578,39070406633,1.770465581,0.265758412
-23,5,-4,4365.0,2449.46,2544.724771,38786156691,1.782025426,0.270179886
-22,5,-4,4369.832,2438.46,2545.833028,38568000430,1.792045799,0.273901765
-21,5,-4,4378.08,2429.8,2547.724771,38429430866,1.801827311,0.27743965
-20,5,-4,4393.44,2423.68,2551.247706,38403798961,1.81271455,0.281271029
-19,5,-4,4419.54,2421.16,2557.233945,38543489910,1.825381222,0.285593294
-18,5,-4,4454.56,2419.7,2565.266055,38771866991,1.84095549,0.290717669
-17,5,-4,4498.74,2419.36,2575.399083,39090025560,1.859475233,0.296553465
-16,5,-4,4549.02,2420.48,2586.931193,39482746727,1.879387559,0.302535258
-15,5,-4,4597.28,2419.92,2598.0,39810682638,1.899765281,0.308363634
-14,5,-4,4636.26,2418.84,2606.940367,40053576929,1.91672868,0.31300364
-13,5,-4,4661.52,2418.42,2612.733945,40215856814,1.927506388,0.315856988
-12,5,-4,4669.24,2417.98,2614.504587,40256674844,1.931049885,0.316779593
-11,5,-4,4661.68,2418.48,2612.770642,40218563725,1.927524726,0.315861782
-10,5,-4,4641.98,2419.86,2608.252294,40120256246,1.918284529,0.313419993
-9,5,-4,4616.88,2421.14,2602.495413,39980055124,1.90690336,0.310338841
-8,5,-4,4589.068,2421.888,2596.116514,39804364956,1.89483081,0.30697841
-7,5,-4,4559.88,2422.44,2589.422018,39611088588,1.882350027,0.303400513
-6,5,-4,4530.1,2423.66,2582.591743,39427638354,1.869115305,0.299486044
-5,5,-4,4500.365385,2426.676923,2575.771877,39286125522,1.854538337,0.295024208
-4,5,-4,4474.108,2432.268,2569.749541,39229649717,1.83947986,0.290240842
-3,5,-4,4451.244,2440.256,2564.505505,39251947431,1.824088948,0.285158813
-2,5,-4,4433.3,2449.861538,2560.389908,39345384446,1.809612474,0.280190534
-1,5,-4,4419.076,2459.32,2557.127523,39459053699,1.796869053,0.275657833
0,5,-4,4408.496,2465.444,2554.700917,39518665510,1.788114433,0.272453516
1,5,-4,4402.0,2468.05,2553.211009,39526770073,1.783594336,0.270769304
2,5,-4,4400.88,2467.24,2552.954128,39498388421,1.783725945,0.270818634
3,5,-4,4404.116,2464.584,2553.69633,39462301246,1.786961207,0.272025771
4,5,-4,4406.871429,2462.714286,2554.328309,39440599237,1.789436742,0.272942343
5,5,-4,4406.8,2463.3,2554.311927,39453906926,1.78898226,0.272774528
6,5,-4,4400.3,2466.76,2552.821101,39482267147,1.783837909,0.270860587
7,5,-4,4386.02,2472.72,2549.545872,39503082915,1.773763305,0.267034036
8,5,-4,4371.36,2480.36,2546.183486,39555759491,1.762389331,0.262584917
9,5,-4,4359.14,2487.6,2543.380734,39615845157,1.752347644,0.258538357
10,5,-4,4355.628,2490.712,2542.575229,39655806753,1.748748149,0.257059852
11,5,-4,4363.292,2489.356,2544.333028,39692209702,1.752779434,0.258714711
12,5,-4,4380.088,2481.704,2548.185321,39661617275,1.764951823,0.263599521
13,5,-4,4401.584,2468.592,2553.115596,39536115897,1.783034215,0.270559163
14,5,-4,4421.48,2452.436,2557.678899,39313429372,1.802893123,0.277819608
15,5,-4,4435.344,2434.608,2560.858716,38991324058,1.821789791,0.284382203
16,5,-4,4437.18,2418.444,2561.279817,38610754576,1.834725137,0.288692186
17,5,-4,4427.376,2403.484,2559.031193,38171534900,1.842065934,0.291075315
18,5,-4,4404.923077,2391.869231,2553.88144,37723266872,1.841623706,0.290933005
19,5,-4,4373.604,2383.62,2546.698165,37294549627,1.834857905,0.288735685
20,5,-4,4341.644,2379.408,2539.36789,36958708324,1.824674037,0.285355708
21,5,-4,4312.315385,2380.096154,2532.641143,36756048741,1.811824021,0.280961746
22,5,-4,4291.78,2385.56,2527.931193,36726524047,1.799066047,0.276450254
23,5,-4,4282.04,2394.8,2525.697248,36862476581,1.788057458,0.272432415
24,5,-4,4287.64,2406.44,2526.981651,37171499086,1.781735676,0.270070756
-24,6,-4,4381.56,2452.06,2548.522936,38982306164,1.786889391,0.271999089
-23,6,-4,4385.98,2438.74,2549.536697,38703667750,1.798461501,0.276232666
-22,6,-4,4392.64,2427.96,2551.06422,38499833600,1.809189608,0.280042561
-21,6,-4,4404.28,2419.48,2553.733945,38386432286,1.820341561,0.283890637
-20,6,-4,4423.88,2413.92,2558.229358,38400335615,1.83265394,0.288011676
-19,6,-4,4454.5,2411.98,2565.252294,38580719625,1.846822942,0.292596094
-18,6,-4,4492.58,2411.7,2573.986239,38852349066,1.862827051,0.297581063
-17,6,-4,4537.48,2413.0,2584.284404,39208142961,1.880430999,0.302840729
-16,6,-4,4585.06,2415.64,2595.197248,39612851605,1.89807256,0.307890287
-15,6,-4,4627.32,2416.96,2604.889908,39941822700,1.91452072,0.312410162
-14,6,-4,4657.82,2417.6,2611.885321,40168531684,1.926629715,0.31562756
-13,6,-4,4672.84,2418.6,2615.330275,40297914955,1.932043331,0.317036897
-12,6,-4,4671.14,2419.1,2614.940367,40299830940,1.930941259,0.316751423
-11,6,-4,4655.34,2420.02,2611.316514,40216493533,1.923678317,0.314851726
-10,6,-4,4629.32,2421.02,2605.348624,40063499843,1.912136207,0.31176576
-9,6,-4,4599.64,2421.46,2598.541284,39867686489,1.899531687,0.308298426
-8,6,-4,4567.572,2421.228,2591.186239,39634660729,1.88646918,0.304593305
-7,6,-4,4534.4,2420.86,2583.577982,39387287598,1.873053378,0.300664104
-6,6,-4,4501.1,2421.54,2575.940367,39162222682,1.85877582,0.296337957
-5,6,-4,4469.034615,2424.184615,2568.585921,38990977767,1.84352074,0.291542349
-4,6,-4,4442.868,2429.532,2562.584404,38925192676,1.828692933,0.286700143
-3,6,-4,4422.896,2437.552,2558.00367,38966134167,1.814482727,0.281882989
-2,6,-4,4410.2,2447.307692,2555.091743,39100517156,1.80206192,0.27752338
-1,6,-4,4403.352,2457.352,2553.521101,39284667080,1.79190934,0.273851752
0,6,-4,4401.552,2464.732,2553.108257,39444707624,1.78581363,0.271598796
1,6,-4,4404.4,2469.05,2553.761468,39570249141,1.783843989,0.270862865
2,6,-4,4411.536,2470.152,2555.398165,39655346137,1.78593706,0.271644784
3,6,-4,4421.356,2469.104,2557.650459,39711285814,1.790672244,0.27339751
4,6,-4,4427.414286,2467.914286,2559.039974,39732451969,1.793990298,0.274612454
5,6,-4,4427.64,2468.12,2559.091743,39739219906,1.793932224,0.274591282
6,6,-4,4419.26,2470.66,2557.169725,39731128997,1.788696138,0.272668774
7,6,-4,4401.98,2475.36,2553.206422,39698867111,1.778319113,0.268777452
8,6,-4,4384.92,2482.02,2549.293578,39710262138,1.766673919,0.264277337
9,6,-4,4371.1,2488.62,2546.123853,39743483914,1.756435293,0.260199315
10,6,-4,4366.816,2491.22,2545.141284,39765631083,1.752882523,0.258756784
11,6,-4,4374.124,2489.252,2546.817431,39784298262,1.757204172,0.260509617
12,6,-4,4390.096,2480.944,2550.480734,39729344321,1.769526438,0.265393012
13,6,-4,4410.064,2466.924,2555.06055,39566657929,1.787677286,0.27229153
14,6,-4,4427.816,2449.928,2559.13211,39303538295,1.80732495,0.279388095
15,6,-4,4438.78,2431.452,2561.646789,38940844872,1.825567603,0.285655838
16,6,-4,4437.24,2414.756,2561.293578,38520863527,1.837552117,0.289615221
17,6,-4,4423.776,2399.544,2558.205505,38048628273,1.843590282,0.291564631
18,6,-4,4398.615385,2387.907692,2552.434721,37580988889,1.842037445,0.291066152
19,6,-4,4365.94,2379.804,2544.940367,37146945809,1.834579654,0.288644504
20,6,-4,4334.26,2375.892,2537.674312,36821057819,1.824266423,0.285218568
21,6,-4,4306.819231,2376.823077,2531.380558,36638596684,1.812006654,0.281025233
22,6,-4,4289.34,2382.6,2527.37156,36639806139,1.800277008,0.276885051
23,6,-4,4283.54,2391.98,2526.041284,36809898023,1.790792565,0.273441756
24,6,-4,4293.272,2403.864,2528.273394,37157466782,1.785987893,0.271663719
-24,7,-4,4398.52,2440.38,2552.412844,38842272797,1.802391431,0.277640891
-23,7,-4,4402.9,2427.62,2553.417431,38571484046,1.813669355,0.281601835
-22,7,-4,4411.568,2417.288,2555.405505,38389086626,1.825007198,0.285467691
-21,7,-4,4426.96,2409.48,2558.93578,38315065434,1.837309295,0.289536198
-20,7,-4,4451.32,2404.88,2564.522936,38381743628,1.850953062,0.293901737
-19,7,-4,4486.46,2404.24,2572.582569,38620556869,1.866061624,0.298564651
-18,7,-4,4526.94,2405.66,2581.866972,38945350246,1.881787119,0.303236582
-17,7,-4,4571.32,2408.8,2592.045872,39338357166,1.89775822,0.307802175
-16,7,-4,4614.46,2413.34,2601.940367,39757049680,1.912063779,0.31174613
-15,7,-4,4649.12,2416.54,2609.889908,40080583953,1.923874631,0.314903496
-14,7,-4,4670.12,2418.86,2614.706422,40286403839,1.930711161,0.316691728
-13,7,-4,4674.68,2421.08,2615.752294,40377430378,1.93082426,0.316721073
-12,7,-4,4664.36,2422.4,2613.385321,40342361656,1.925511889,0.315334343
-11,7,-4,4642.06,2423.4,2608.270642,40215273792,1.915515392,0.312677901
-10,7,-4,4612.02,2423.96,2601.380734,40020476277,1.902679912,0.309174206
-9,7,-4,4579.86,2423.46,2594.004587,39780101389,1.889802184,0.305549787
-8,7,-4,4545.308,2422.136,2586.079817,39498632211,1.876570102,0.301706541
-7,7,-4,4509.6,2420.78,2577.889908,39205225890,1.862870645,0.297594372
-6,7,-4,4474.88,2420.92,2569.926606,38953340237,1.848421261,0.293102977
-5,7,-4,4442.803846,2423.361538,2562.569689,38773599734,1.833322753,0.288231814
-4,7,-4,4419.056,2428.692,2557.122936,38722199115,1.81952096,0.283611283
-3,7,-4,4403.86,2436.712,2553.637615,38796854967,1.807296061,0.27937793
-2,7,-4,4397.061538,2446.446154,2552.078335,38974968179,1.797326106,0.275823068
-1,7,-4,4397.284,2456.616,2552.129358,39217853370,1.78997613,0.273141243
0,7,-4,4403.148,2464.644,2553.474312,39455761121,1.78652495,0.27186361
1,7,-4,4413.5,2470.05,2555.848624,39669143586,1.786805935,0.271968077
2,7,-4,4426.74,2472.48,2558.885321,39836101079,1.790404776,0.273299101
3,7,-4,4440.528,2472.548,2562.047706,39950783926,1.79593197,0.275318427
4,7,-4,4447.9,2471.757143,2563.738532,39991799512,1.799489085,0.276602306
5,7,-4,4446.84,2471.64,2563.495413,39980349468,1.799145507,0.276478827
6,7,-4,4435.72,2473.46,2560.944954,39933335025,1.793325948,0.274370059
7,7,-4,4415.52,2477.28,2556.311927,39857338366,1.78240651,0.270323285
8,7,-4,4396.46,2483.3,2551.940367,39838442522,1.770410341,0.265736946
9,7,-4,4381.84,2489.56,2548.587156,39858353171,1.76008612,0.261666786
10,7,-4,4377.704,2491.804,2547.638532,39874135867,1.756841228,0.260363224
11,7,-4,4385.188,2489.58,2549.355046,39887788811,1.761416785,0.262197948
12,7,-4,4400.76,2480.696,2552.926606,39813944848,1.774002135,0.267125972
13,7,-4,4419.452,2465.816,2557.213761,39617268163,1.792287827,0.273990425
14,7,-4,4434.508,2447.928,2560.666972,39308139252,1.811535307,0.280861319
15,7,-4,4441.636,2428.352,2562.301835,38886935210,1.829074203,0.286826967
16,7,-4,4435.372,2410.644,2560.865138,38406141032,1.839911658,0.290380556
17,7,-4,4416.996,2394.748,2556.650459,37881727641,1.844451274,0.291840177
18,7,-4,4388.176923,2382.784615,2550.040579,37380891268,1.841617112,0.290930882
19,7,-4,4353.496,2374.608,2542.086239,36931892511,1.833353547,0.288241941
20,7,-4,4322.096,2370.844,2534.884404,36612473505,1.823019988,0.284798314
21,7,-4,4296.980769,2372.176923,2529.12403,36457038753,1.811408216,0.280817088
22,7,-4,4283.34,2378.28,2525.995413,36494828936,1.80102427,0.277152658
23,7,-4,4282.7,2388.16,2525.848624,36716150833,1.793305306,0.274362521
24,7,-4,4297.976,2400.648,2529.352294,37120907257,1.790339942,0.273275236
-24,8,-4,4411.48,2429.44,2555.385321,38681728523,1.815842334,0.282351623
-23,8,-4,4415.94,2417.2,2556.408257,38420129524,1.826882343,0.286096174
-22,8,-4,4426.916,2407.628,2558.925688,38269485421,1.838704318,0.28998952
-21,8,-4,4446.24,2400.74,2563.357798,38242315393,1.852028958,0.294239637
-20,8,-4,4475.16,2397.46,2569.990826,38369395705,1.866625512,0.298735317
-19,8,-4,4514.34,2398.38,2578.977064,38670627121,1.882245516,0.303370094
-18,8,-4,4556.26,2401.5,2588.591743,39043971454,1.897255882,0.307661229
-17,8,-4,4598.94,2406.44,2598.380734,39468059510,1.91109689,0.311483755
-16,8,-4,4636.38,2412.48,2606.96789,39884910341,1.921831476,0.314363527
-15,8,-4,4662.62,2417.16,2612.986239,40189475600,1.928966225,0.316237997
-14,8,-4,4674.18,2420.66,2615.637615,40362674325,1.930952715,0.316754394
-13,8,-4,4669.32,2423.86,2614.522936,40415733717,1.926398389,0.315566943
-12,8,-4,4652.3,2425.8,2610.619266,40350413672,1.917841537,0.313301601
-11,8,-4,4625.58,2427.0,2604.490826,40196029535,1.905883807,0.310058763
-10,8,-4,4592.92,2427.24,2597.0,39971628731,1.892239746,0.306244451
-9,8,-4,4559.14,2426.12,2589.252294,39700783499,1.879189817,0.30247728
-8,8,-4,4522.984,2424.004,2580.959633,39384608631,1.865914413,0.298520057
-7,8,-4,4486.32,2421.9,2572.550459,39062470820,1.852396878,0.294354978
-6,8,-4,4452.38,2421.62,2564.766055,38802888464,1.838595651,0.289954266
-5,8,-4,4422.638462,2423.880769,2557.944601,38633117471,1.824610566,0.285334363
-4,8,-4,4402.82,2429.096,2553.399083,38606272045,1.812534375,0.281208512
-3,8,-4,4392.64,2436.924,2551.06422,38713417668,1.802534671,0.277691941
-2,8,-4,4391.123077,2446.253846,2550.716302,38922749419,1.795039825,0.274994507
-1,8,-4,4396.86,2456.076,2552.03211,39201625861,1.790197046,0.273222623
0,8,-4,4408.344,2464.096,2554.666055,39485441033,1.789030947,0.272792515
1,8,-4,4424.1,2470.05,2558.279817,39756378385,1.791097346,0.273553771
2,8,-4,4441.164,2473.288,2562.193578,39973790608,1.79565178,0.275216779
3,8,-4,4456.876,2474.204,2565.797248,40123999717,1.801337319,0.277264609
4,8,-4,4463.928571,2473.757143,2567.41481,40170322341,1.804513666,0.278395274
5,8,-4,4460.7,2473.54,2566.674312,40138899301,1.803366835,0.27798814
6,8,-4,4446.82,2475.0,2563.490826,40061289370,1.796694949,0.275594838
7,8,-4,4424.4,2478.32,2558.348624,39955974687,1.785241615,0.271385474
8,8,-4,4404.52,2484.04,2553.788991,39924223331,1.773127647,0.266789049
9,8,-4,4390.44,2490.0,2550.559633,39942879808,1.763228916,0.262918141
10,8,-4,4387.68,2492.188,2549.926606,39969708438,1.76057344,0.261861538
11,8,-4,4396.296,2489.808,2551.902752,39988849054,1.765716875,0.263901044
12,8,-4,4411.936,2480.624,2555.489908,39906414485,1.778558943,0.268868631
13,8,-4,4429.244,2464.956,2559.459633,39676455173,1.796885624,0.275663828
14,8,-4,4440.952,2446.076,2562.144954,39313853690,1.8155413,0.282248005
15,8,-4,4442.848,2425.36,2562.579817,38822904747,1.831830326,0.287740065
16,8,-4,4430.736,2406.244,2559.801835,38263936924,1.841349423,0.29084466
17,8,-4,4406.492,2389.344,2554.241284,37673322333,1.8442267,0.291768364
18,8,-4,4373.592308,2376.592308,2546.695483,37125655578,1.840278744,0.290499211
19,8,-4,4337.12,2368.188,2538.330275,36659936670,1.831408655,0.287600785
20,8,-4,4306.572,2364.504,2531.323853,36349700592,1.821342658,0.284230632
21,8,-4,4284.615385,2366.073077,2526.287932,36223542677,1.810855052,0.280624397
22,8,-4,4276.1,2372.6,2524.334862,36309631931,1.802284414,0.277602737
23,8,-4,4282.12,2383.16,2525.715596,36597341808,1.796824384,0.275641674
24,8,-4,4304.048,2396.672,2530.744954,37076889786,1.79584357,0.275286365
-24,9,-4,4421.54,2418.78,2557.692661,38500910527,1.8280042,0.286470731
-23,9,-4,4426.48,2407.24,2558.825688,38256765215,1.838819561,0.290026897
-22,9,-4,4440.116,2398.512,2561.953211,38142742836,1.851196075,0.293978138
-21,9,-4,4463.82,2392.96,2567.389908,38175864537,1.865396831,0.298363139
-20,9,-4,4497.28,2391.3,2575.06422,38370917100,1.880684147,0.302914723
-19,9,-4,4540.0,2393.96,2584.862385,38736487304,1.896439372,0.30743177
-18,9,-4,4582.58,2398.84,2594.62844,39156308337,1.91033166,0.311275678
-17,9,-4,4622.3,2405.34,2603.738532,39598868552,1.92168259,0.314324079
